,K,Precision@K,Recall@K,Latency
0,7,0.5178571428571428,0.7708333333333333,1.3352986574172974
1,5,0.825,0.89375,1.3346051275730133
2,3,0.6666666666666666,0.42291666666666666,1.1000946462154388
3,1,0.5,0.1,1.2889679670333862
