,K,Precision@K,Recall@K,Latency
0,7,0.4107142857142857,0.6208333333333333,1.0791697204113007
1,5,0.65,0.71875,1.385134518146515
2,3,0.5,0.32291666666666663,1.2818770706653595
3,1,0.375,0.07500000000000001,1.1588918268680573
