,K,Precision@K,Recall@K,Latency
0,7,0.5178571428571428,0.7708333333333333,1.3096042275428772
1,5,0.825,0.89375,1.130573183298111
2,3,0.6666666666666666,0.42291666666666666,1.288116216659546
3,1,0.5,0.1,1.2819868326187134
