,K,Precision@K,Recall@K,Latency
0,7,0.5178571428571428,0.7708333333333333,1.3077822923660278
1,5,0.825,0.89375,1.0571397542953491
2,3,0.6666666666666666,0.42291666666666666,1.3601036071777344
3,1,0.5,0.1,1.2378965318202972
