,K,Precision@K,Recall@K,Latency
0,7,0.4642857142857143,0.6895833333333333,1.3595223426818848
1,5,0.7,0.75625,1.3102701902389526
2,3,0.5833333333333334,0.36666666666666664,1.2021827697753906
3,1,0.5,0.1,1.3173465430736542
