,K,Precision@K,Recall@K,Latency
0,7,0.4107142857142857,0.6208333333333333,1.3387059271335602
1,5,0.65,0.71875,1.05972358584404
2,3,0.5,0.32291666666666663,1.3119767904281616
3,1,0.375,0.07500000000000001,1.2840111553668976
